the battery,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.']]]",1,0.5
the bill,"[['moby-dick-002-chapter-1-loomings', ['I take it that this part of the bill must have run something like this:""Grand']]]",1,0.5
the bulwark,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.']]]",1,0.5
the category,"[['Game types and genres', ['Action games also include most sports titles, although some sports titles fall into the category of simulation.']]]",1,0.5
the chief element,"[['moby-dick-002-chapter-1-loomings', ['What is the chief element he employs?']]]",1,0.5
the circulation,"[['moby-dick-002-chapter-1-loomings', ['It is a way I have of driving off the spleen and regulating the circulation.']]]",1,0.5
the city,"[['moby-dick-002-chapter-1-loomings', ['Moby Dick: Chapter 1 by Herman MelvilleCircumambulate the city of a dreamy Sabbath afternoon.']]]",1,0.5
the commodore,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the commonalty,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
the compass,"[['moby-dick-002-chapter-1-loomings', ['Tell me, does the magnetic virtue of the needles of the compasses of all those ships attract them thither?Once more.']]]",1,0.5
the constant surveillance,"[['moby-dick-002-chapter-1-loomings', ['But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",1,0.5
the contrary,"[['moby-dick-002-chapter-1-loomings', ['On the contrary, passengers themselves must pay.']]]",1,0.5
the country,"[['moby-dick-002-chapter-1-loomings', ['Say you are in the country; in some high land of lakes.']]]",1,0.5
the crowd,"[['moby-dick-002-chapter-1-loomings', ['Look at the crowds of water-gazers there.']]]",1,0.5
the deck,"[['moby-dick-002-chapter-1-loomings', ['What of it, if some old hunks of a sea-captain orders me to get a broom and sweep down the decks?']]]",1,0.5
the delusion,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
the depth,"[['Game types and genres', ['A genre is a narrative style that effects the structure of the story, the depth of character, and other storytelling elements.']]]",1,0.5
"the dreamy, shady, quiet, most enchanting bit","[['moby-dick-002-chapter-1-loomings', ['He desires to paint you the dreamiest, shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.']]]",1,0.5
the experience,"[['Game types and genres', ['This is also true of spaceship simulations or games that simulate the experience of piloting, organizing, or being an object that may have no real world equivalent.']]]",1,0.5
the extreme limit,"[['moby-dick-002-chapter-1-loomings', ['Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.']]]",1,0.5
the eye,"[['moby-dick-002-chapter-1-loomings', ['Now, when I say that I am in the habit of going to sea whenever I begin to grow hazy about the eyes, and begin to be over conscious of my lungs, I do not mean to have it inferred that I ever go to sea as a passenger.']]]",1,0.5
the famed tetris,"[['Game types and genres', ['One of the most successful puzzle games is the famed Tetris, Lemmings and Minesweeper.']]]",1,0.5
the fate,"[['moby-dick-002-chapter-1-loomings', ['But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.', '""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",2,1
the fore-castle,"[['moby-dick-002-chapter-1-loomings', ['No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the fore-castle, aloft there to the royal mast-head.']]]",1,0.5
the fore-castle deck,"[['moby-dick-002-chapter-1-loomings', ['how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",1,0.5
the forecastle,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the fountain,"[['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.']]]",1,0.5
the game,"[['Game types and genres', ['When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.']]]",1,0.5
the game play community,"[['Game types and genres', ['The people who play these games tend be the oldest population of the game playing community.']]]",1,0.5
the genre,"[['Game types and genres', [""The genre's roughly translate to the genres of film and television.""]]]",2,1
the glory,"[['moby-dick-002-chapter-1-loomings', ['I abandon the glory and distinction of such of\\xef\\xac\\x81ces to those who like them.']]]",1,0.5
the grand programme,"[['moby-dick-002-chapter-1-loomings', ['And, doubtless, my going on this whaling voyage, formed part of the grand programme of Providence that was drawn up a long time ago.']]]",1,0.5
the grand theft auto series,"[['Game types and genres', ['The Grand Theft Auto series, for example, could be described as having a crime, fantasy genre and an action, role-playing game type.']]]",1,0.5
the great \xef\xac\x82ood-gates,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
the great american desert,"[['moby-dick-002-chapter-1-loomings', ['Should you ever be athirst in the great American desert, try this experiment, if your caravan happen to be supplied with a metaphysical professor.']]]",1,0.5
the great whale,"[['moby-dick-002-chapter-1-loomings', ['Chief among these motives was the overwhelming idea of the great whale himself.']]]",1,0.5
the greek,"[['moby-dick-002-chapter-1-loomings', ['Why did the Greeks give it a separate deity, and own brother of Jove?']]]",1,0.5
the green \xef\xac\x81eld,"[['moby-dick-002-chapter-1-loomings', ['Are the green \\xef\\xac\\x81elds gone?']]]",1,0.5
the habit,"[['moby-dick-002-chapter-1-loomings', ['Now, when I say that I am in the habit of going to sea whenever I begin to grow hazy about the eyes, and begin to be over conscious of my lungs, I do not mean to have it inferred that I ever go to sea as a passenger.']]]",1,0.5
the idolatrous doting,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
the image,"[['moby-dick-002-chapter-1-loomings', ['It is the image of the ungraspable phantom of life; and this is the key to it all.']]]",1,0.5
the industry,"[['Game types and genres', ['By Lindsay Grace Game Type Although sometimes used interchangeably in the industry, there is a distinct difference between game type and game genre in video games.']]]",1,0.5
the key,"[['moby-dick-002-chapter-1-loomings', ['It is the image of the ungraspable phantom of life; and this is the key to it all.']]]",1,0.5
the land,"[['moby-dick-002-chapter-1-loomings', ['Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.', ""It touches one's sense of honor, particularly if you come of an old established family in the land, the Van Rensselaers, or Randolphs, or Hardicanutes.""]]]",2,1
the last 2 decade,"[['Game types and genres', ['These games historically offered the most engrossing story, although their popularity has declined in the last 2 decades.']]]",1,0.5
the leader,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
the magic stream,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
the magnetic virtue,"[['moby-dick-002-chapter-1-loomings', ['Tell me, does the magnetic virtue of the needles of the compasses of all those ships attract them thither?Once more.']]]",1,0.5
the main attraction,"[['Game types and genres', ['Games that offer exploration and puzzle solving as the main attraction.']]]",1,0.5
the manhattoe,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
the mast,"[['moby-dick-002-chapter-1-loomings', ['No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the fore-castle, aloft there to the royal mast-head.']]]",1,0.5
the meaning,"[['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.']]]",1,0.5
the most common action game,"[['Game types and genres', ['The most common action games are shooters (Doom) and stealth (Metal Gear).']]]",1,0.5
the most common skill,"[['Game types and genres', ['Reasoning, creativity, and curiosity are the most common skills required of a good adventure game player.']]]",1,0.5
the most engrossing story,"[['Game types and genres', ['These games historically offered the most engrossing story, although their popularity has declined in the last 2 decades.']]]",1,0.5
the most part,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the most successful puzzle game,"[['Game types and genres', ['One of the most successful puzzle games is the famed Tetris, Lemmings and Minesweeper.']]]",1,0.5
the most uncomfortable in\xef\xac\x82iction,"[['moby-dick-002-chapter-1-loomings', ['The act of paying is perhaps the most uncomfortable in\\xef\\xac\\x82iction that the two orchard thieves entailed upon us.']]]",1,0.5
the mouth,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
the mummy,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
the narrative content,"[['Game types and genres', ['When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.']]]",1,0.5
the needle,"[['moby-dick-002-chapter-1-loomings', ['Tell me, does the magnetic virtue of the needles of the compasses of all those ships attract them thither?Once more.']]]",1,0.5
the new testament,"[['moby-dick-002-chapter-1-loomings', ['What does that indignity amount to, weighed, I mean, in the scales of the New Testament?']]]",1,0.5
the ocean,"[['moby-dick-002-chapter-1-loomings', ['If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.']]]",1,0.5
the old egyptian,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
the old persian,"[['moby-dick-002-chapter-1-loomings', ['Why did the old Persians hold the sea holy?']]]",1,0.5
the old population,"[['Game types and genres', ['The people who play these games tend be the oldest population of the game playing community.']]]",1,0.5
the old sea-captains,"[['moby-dick-002-chapter-1-loomings', ['Well, then, however the old sea-captains may order me about-']]]",1,0.5
the one charm,"[['moby-dick-002-chapter-1-loomings', ['Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",1,0.5
the overwhelming idea,"[['moby-dick-002-chapter-1-loomings', ['Chief among these motives was the overwhelming idea of the great whale himself.']]]",1,0.5
the part,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
the people,"[['Game types and genres', ['The people who play these games tend be the oldest population of the game playing community.']]]",1,0.5
the picture,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
the pier-heads,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.']]]",1,0.5
the place,"[['moby-dick-002-chapter-1-loomings', ['would they let me- since it is but well to be on friendly terms with all the inmates of the place one lodges in.']]]",1,0.5
the player,"[['Game types and genres', [""Lindsay Grace Role Playing: Games that offer the player an opportunity to immerse themselves in the player character's situation.""]]]",1,0.5
the player character's situation,"[['Game types and genres', [""Lindsay Grace Role Playing: Games that offer the player an opportunity to immerse themselves in the player character's situation.""]]]",1,0.5
the poor poet,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
the prairie,"[['moby-dick-002-chapter-1-loomings', ['Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",1,0.5
the presidency,"[['moby-dick-002-chapter-1-loomings', ['Contested Election for the Presidency of the United States.']]]",1,0.5
the primary attraction,"[['Game types and genres', ['Action: Games that offer intensity of action as the primary attraction.', 'Puzzle: Games that offer puzzles as the primary attraction to games.']]]",2,1
the primary game,"[['Game types and genres', ['Simulation: The primary game play element of a simulation is its ability to match real world situations.']]]",1,0.5
the primary skill,"[['Game types and genres', ['Reflex response is the primary skill needed to play these games well.']]]",1,0.5
the pyramid,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
the pythagorean maxim,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the quarter-deck,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the rear,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can.""]]]",1,0.5
the rigging,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.']]]",1,0.5
the root,"[['moby-dick-002-chapter-1-loomings', ['The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.']]]",1,0.5
the royal mast-head,"[['moby-dick-002-chapter-1-loomings', ['No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the fore-castle, aloft there to the royal mast-head.']]]",1,0.5
the saco,"[['moby-dick-002-chapter-1-loomings', ['He desires to paint you the dreamiest, shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.']]]",1,0.5
the sailor,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
the same time,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
the scale,"[['moby-dick-002-chapter-1-loomings', ['What does that indignity amount to, weighed, I mean, in the scales of the New Testament?']]]",1,0.5
the sea,"[['moby-dick-002-chapter-1-loomings', ['Why did the old Persians hold the sea holy?', 'But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",2,1
the shady lee,"[['moby-dick-002-chapter-1-loomings', ['Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.']]]",1,0.5
the shepherd's eye,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
the ship,"[['moby-dick-002-chapter-1-loomings', ['With a philosophical \\xef\\xac\\x82ourish Cato throws himself upon his sword; I quietly take to the ship.']]]",1,0.5
the spile,"[['moby-dick-002-chapter-1-loomings', ['Some leaning against the spiles; some seated upon the pier-heads; some looking over the bulwarks of ships from China; some high aloft in the rigging, as if striving to get a still better seaward peep.']]]",1,0.5
the spleen,"[['moby-dick-002-chapter-1-loomings', ['It is a way I have of driving off the spleen and regulating the circulation.']]]",1,0.5
the spring,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
the stoic,"[['moby-dick-002-chapter-1-loomings', ['The transition is a keen one, I assure you, from a schoolmaster to a sailor, and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it.']]]",1,0.5
the story,"[['Game types and genres', ['Lindsay Grace Game Genre Game genre describes the way the story is told.', 'A genre is a narrative style that effects the structure of the story, the depth of character, and other storytelling elements.']]]",2,1
the stream,"[['moby-dick-002-chapter-1-loomings', ['Take almost any path you please, and ten to one it carries you down in a dale, and leaves you there by a pool in the stream.']]]",1,0.5
the street,"[['moby-dick-002-chapter-1-loomings', [""Whenever I \\xef\\xac\\x81nd myself growing grim about the mouth; whenever it is a damp, drizzly November in my soul; whenever I \\xef\\xac\\x81nd myself involuntarily pausing before cof\\xef\\xac\\x81n warehouses, and bringing up the rear of every funeral I meet; and especially whenever my hypos get such an upper hand of me, that it requires a strong moral principle to prevent me from deliberately stepping into the street, and methodically knocking people's hats off- then, I account it high time to get to sea as soon as I can."", 'Right and left, the streets take you waterward.']]]",2,1
the structure,"[['Game types and genres', ['A genre is a narrative style that effects the structure of the story, the depth of character, and other storytelling elements.']]]",1,0.5
the tall boy,"[['moby-dick-002-chapter-1-loomings', ['And more than all, if just previous to putting your hand into the tar-pot, you have been lording it as a country schoolmaster, making the tallest boys stand in awe of you.']]]",1,0.5
the tar-pot,"[['moby-dick-002-chapter-1-loomings', ['And more than all, if just previous to putting your hand into the tar-pot, you have been lording it as a country schoolmaster, making the tallest boys stand in awe of you.']]]",1,0.5
"the tormenting, mild image","[['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.']]]",1,0.5
the town,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
the transition,"[['moby-dick-002-chapter-1-loomings', ['The transition is a keen one, I assure you, from a schoolmaster to a sailor, and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it.']]]",1,0.5
the two orchard thief,"[['moby-dick-002-chapter-1-loomings', ['The act of paying is perhaps the most uncomfortable in\\xef\\xac\\x82iction that the two orchard thieves entailed upon us.']]]",1,0.5
the tycoon game,"[['Game types and genres', ['Major games include Gran Tourismo and the Tycoon games.']]]",1,0.5
the ungraspable phantom,"[['moby-dick-002-chapter-1-loomings', ['It is the image of the ungraspable phantom of life; and this is the key to it all.']]]",1,0.5
the united state,"[['moby-dick-002-chapter-1-loomings', ['Contested Election for the Presidency of the United States.']]]",1,0.5
the universal thump,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
the urbane activity,"[['moby-dick-002-chapter-1-loomings', ['The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.']]]",1,0.5
the water,"[['moby-dick-002-chapter-1-loomings', ['here come more crowds, pacing straight for the water, and seemingly bound for a dive.', 'They must get just as nigh the water as they possibly can without falling']]]",2,1
the watery part,"[['moby-dick-002-chapter-1-loomings', ['Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.']]]",1,0.5
the way,"[['Game types and genres', ['Lindsay Grace Game Genre Game genre describes the way the story is told.']]]",1,0.5
the web,"[['Game types and genres', ['These games are most commonly released on low budgets via the web.']], ['moby-dick-002-chapter-1-loomings', ['There stand his trees, 2Created for Lit2Go on the web at etc.usf.eduMoby', 'no, I never go as a passenger; nor, though I am something of a salt, do I ever go to sea as a Commodore, or 3Created for Lit2Go on the web at etc.usf.eduMoby', 'however they may thump and punch me about, I have the 4Created for Lit2Go on the web at etc.usf.eduMoby', 'It came in as a sort of brief interlude and solo between 5Created for Lit2Go on the web at etc.usf.eduMoby', 'By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby', 'Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",7,3.5
the whale,"[['moby-dick-002-chapter-1-loomings', ['Then the wild and distant seas where he rolled his island bulk; the undeliverable, nameless perils of the whale; these, with all the attending marvels of a thousand Patagonian sights and sounds, helped to sway me to my wish.', 'Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",2,1
the whaling voyage,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
the wholesome exercise,"[['moby-dick-002-chapter-1-loomings', ['how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",1,0.5
the wild conceit,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
the world,"[['moby-dick-002-chapter-1-loomings', ['Some years ago- never mind how long precisely- having little or no money in my purse, and nothing particular to interest me on shore, I thought I would sail about a little and see the watery part of the world.', 'And there is all the difference in the world between paying and being paid.']]]",2,1
their degree,"[['moby-dick-002-chapter-1-loomings', ['If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.']]]",1,0.5
their hill-side blue,"[['moby-dick-002-chapter-1-loomings', ['Deep into distant woodlands winds a mazy way, reaching to overlapping spurs of mountains bathed in their hill-side blue.']]]",1,0.5
their huge bakehouse,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
their leader,"[['moby-dick-002-chapter-1-loomings', ['In much the same way do the commonalty lead their leaders in many other things, at the same time that the leaders little suspect it.']]]",1,0.5
their popularity,"[['Game types and genres', ['These games historically offered the most engrossing story, although their popularity has declined in the last 2 decades.']]]",1,0.5
their rich history,"[['Game types and genres', ['Role Playing Games (RPG) continue their rich history in storytelling by embracing innovative ways to vary and report story.']]]",1,0.5
them- league,"[['moby-dick-002-chapter-1-loomings', ['And there they stand- miles of them- leagues.']]]",1,0.5
themselves,"[['Game types and genres', [""Lindsay Grace Role Playing: Games that offer the player an opportunity to immerse themselves in the player character's situation.""]], ['moby-dick-002-chapter-1-loomings', [""Besides, passengers get sea-sick- grow quarrelsome- don't sleep of nights- do not enjoy themselves much, as a general thing;-"", 'On the contrary, passengers themselves must pay.']]]",3,1.5
thence,"[['moby-dick-002-chapter-1-loomings', ['Go from Corlears Hook to Coenties Slip, and from thence, by Whitehall, northward.']]]",1,0.5
these game,"[['Game types and genres', ['Reflex response is the primary skill needed to play these games well.', 'These games historically offered the most engrossing story, although their popularity has declined in the last 2 decades.', 'These games are most commonly released on low budgets via the web.', 'The people who play these games tend be the oldest population of the game playing community.']]]",4,2
these motive,"[['moby-dick-002-chapter-1-loomings', ['Chief among these motives was the overwhelming idea of the great whale himself.']]]",1,0.5
these thing,"[['moby-dick-002-chapter-1-loomings', ['By reason of these things, then, the whaling voyage was welcome; the great \\xef\\xac\\x82ood-gates of the wonder-world swung open, and in the wild conceits that swayed me to my purpose, two and two there \\xef\\xac\\x82oated into 6Created for Lit2Go on the web at etc.usf.eduMoby']]]",1,0.5
